lineID,day,pid,adFlag,availability,competitorPrice,click,basket,order,price,revenue,pid.1,manufacturer,group,content,unit,pharmForm,genericProduct,salesIndex,category,campaignIndex,rrp
885877,36,743,0,1,3.41,1,0,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
888182,36,13193,0,1,13.73,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
888531,36,13192,0,1,8.24,0,1,0,7.65,0,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
888564,36,13191,0,1,3.28,0,1,0,2.7,0,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
889923,36,13717,0,1,11.12,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
890180,36,13191,0,1,3.28,1,0,0,2.7,0,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
890637,36,13192,0,1,8.24,0,0,1,7.65,7.65,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
891378,36,13717,0,1,11.12,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
891520,36,13313,0,1,6.59,1,0,0,5.57,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
891533,36,6200,0,1,6.56,0,1,0,5.49,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
891585,36,6200,0,1,6.56,0,0,1,5.49,5.49,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
896551,36,13313,0,1,6.59,1,0,0,5.57,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
896632,36,6200,0,1,6.56,0,0,1,5.49,5.49,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
897505,36,13717,0,1,11.12,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
898787,36,13313,0,1,6.59,1,0,0,5.57,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
902086,36,13313,0,1,6.59,0,1,0,5.57,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
902089,36,6200,0,1,6.56,0,1,0,5.49,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
902104,36,13717,0,1,11.12,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
902119,36,13716,0,1,11.79,0,1,0,10.95,0,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
902859,36,13194,0,2,42.14,1,0,0,35.87,0,13194,Manu198,2FOI,4000,ST,TAB,0,40,171,,52.69
902942,36,13717,0,1,11.12,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
906572,36,744,0,1,22.84,1,0,0,21.95,0,744,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
913806,37,6200,0,1,6.56,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
915493,37,6200,0,1,6.56,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
916980,37,6200,0,1,6.56,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
917885,37,6200,0,1,6.56,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
918293,37,13191,0,1,3.28,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
926675,37,13313,0,1,6.59,0,0,1,8.49,8.49,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
927126,37,6200,0,1,6.56,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
927551,37,1018,0,2,3.77,1,0,0,5.88,0,1018,Manu157,2FOI,7.5,G,GLO,0,40,171,,6.36
927559,37,17222,0,1,6.91,1,0,0,6.55,0,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
927669,37,745,0,1,3.26,1,0,0,2.82,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
928223,37,13717,0,1,11.12,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
929703,37,13193,0,1,13.73,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
930175,37,13193,0,1,13.73,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
934810,38,13313,0,1,6.59,1,0,0,7.95,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
935825,38,744,0,1,22.84,1,0,0,21.95,0,744,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
937864,38,6200,0,1,6.59,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
938013,38,13193,0,1,13.73,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
938068,38,13192,0,1,8.24,0,1,0,10.68,0,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
939640,38,6200,0,1,6.59,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
940387,38,10668,0,1,8.71,0,0,1,6.75,6.75,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
940714,38,17238,0,1,11.97,0,1,0,12.04,0,17238,Manu363,2FOI,800,ST,TAB,0,40,171,,16.34
944042,38,10668,0,1,8.71,0,1,0,6.75,0,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
950216,38,10668,0,1,8.71,0,0,1,6.75,6.75,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
953283,38,13193,0,1,13.73,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
956606,38,745,0,1,3.26,0,0,1,3.25,3.25,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
957384,38,13193,0,1,13.73,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
957435,38,13192,0,1,9.34,0,1,0,10.68,0,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
957501,38,6200,0,1,6.59,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
958002,38,13192,0,1,8.24,0,0,1,10.68,10.68,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
958321,38,13192,0,1,8.24,0,0,1,10.68,21.36,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
959050,38,6200,0,1,6.59,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
959241,38,13194,0,2,42.14,1,0,0,38.98,0,13194,Manu198,2FOI,4000,ST,TAB,0,40,171,,52.69
960559,38,6200,0,1,6.59,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
961113,38,6200,0,1,6.59,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
964815,39,13313,0,1,6.59,1,0,0,8.12,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
965263,39,13313,0,1,6.59,1,0,0,8.12,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
967967,39,13313,0,1,6.59,1,0,0,8.12,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
968036,39,6200,0,1,6.59,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
974073,39,744,0,1,22.84,1,0,0,21.95,0,744,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
975031,39,13193,0,1,13.73,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
978682,39,6200,0,1,6.59,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
979231,39,13193,0,1,13.73,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
979754,39,6200,0,1,6.59,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
980506,39,13192,0,1,9.34,0,0,1,10.68,10.68,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
984083,39,13193,0,1,13.73,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
984295,39,13193,0,1,13.73,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
986907,39,13717,0,1,11.12,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
989741,39,13313,0,1,6.59,1,0,0,8.12,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
989798,39,13313,0,1,6.59,1,0,0,8.12,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
989909,39,13313,0,1,6.59,1,0,0,8.12,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
990322,39,13313,0,1,6.59,1,0,0,8.12,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
992058,39,13313,0,1,6.59,1,0,0,8.12,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
992995,39,13716,0,1,10.95,0,1,0,10.95,0,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
993001,39,13313,0,1,6.59,1,0,0,8.12,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
993314,39,6200,0,1,6.59,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
993456,39,13313,0,1,6.59,0,0,1,8.12,16.24,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
994478,39,6200,0,1,6.59,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
995120,39,6200,0,1,6.59,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
995289,39,6200,0,1,6.59,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
997638,39,6200,0,1,6.59,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
999122,39,6200,0,1,6.59,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1003914,40,13313,0,1,6.59,1,0,0,6.77,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1004047,40,13313,0,1,6.59,1,0,0,6.77,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1004065,40,13313,0,1,6.59,1,0,0,6.77,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1004221,40,13313,0,1,6.59,1,0,0,6.77,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1004698,40,13313,0,1,6.59,1,0,0,6.77,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1004893,40,13313,0,1,6.59,1,0,0,6.77,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1005028,40,13313,0,1,6.59,1,0,0,6.77,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1005170,40,13313,0,1,6.59,1,0,0,6.77,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1007858,40,13313,0,1,6.59,1,0,0,6.77,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1016246,40,6200,0,1,6.55,0,0,1,5.46,5.46,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1017874,40,6200,0,1,6.55,0,1,0,5.46,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1017906,40,13193,0,1,13.73,0,1,0,14.69,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1019770,40,13313,0,1,6.59,1,0,0,6.77,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1020355,40,13313,0,1,6.59,1,0,0,6.77,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1020531,40,13193,0,1,13.73,1,0,0,14.69,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1023072,40,6200,0,1,6.55,1,0,0,5.46,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1023367,40,17222,0,1,6.37,0,0,1,6.55,6.55,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1023563,40,13192,0,1,9.34,1,0,0,9.55,0,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1024330,40,6200,0,1,6.55,1,0,0,5.46,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1030259,40,10668,0,1,8.71,0,0,1,6.75,6.75,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
1030576,40,13313,0,1,6.59,1,0,0,6.77,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1030914,40,6200,0,1,6.55,0,1,0,5.46,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1031736,40,6200,0,1,6.55,0,0,1,5.46,5.46,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1031738,40,13193,0,1,13.73,0,0,1,14.69,14.69,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1031784,40,6200,0,1,6.55,0,0,1,5.46,5.46,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1041185,40,6196,0,1,6.94,1,0,0,7.11,0,6196,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1041605,40,6200,0,1,6.55,1,0,0,5.46,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1046101,41,6200,0,1,6.56,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1046187,41,6200,0,1,6.56,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1049156,41,6200,0,1,6.56,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1050052,41,13194,0,2,42.14,1,0,0,38.17,0,13194,Manu198,2FOI,4000,ST,TAB,0,40,171,,52.69
1053881,41,6200,0,1,6.56,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1055090,41,13194,0,2,42.14,1,0,0,38.17,0,13194,Manu198,2FOI,4000,ST,TAB,0,40,171,,52.69
1056297,41,6200,0,1,6.56,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1056698,41,13313,0,1,6.59,0,1,0,7.14,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1056842,41,13194,0,2,42.14,1,0,0,38.17,0,13194,Manu198,2FOI,4000,ST,TAB,0,40,171,,52.69
1060820,41,6200,0,1,6.56,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1062017,41,13193,0,1,16.27,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1063386,41,13193,0,1,16.27,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1064064,41,13192,0,1,9.34,0,1,0,10.68,0,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1066235,41,744,0,1,20.85,1,0,0,21.95,0,744,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
1067266,41,6200,0,1,6.56,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1070096,41,13313,0,1,6.59,0,1,0,7.14,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1070098,41,13193,0,1,16.27,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1070968,41,6200,0,1,6.56,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1071242,41,13313,0,1,6.59,1,0,0,7.14,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1071602,41,6200,0,1,6.56,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1072162,41,745,0,1,3.85,0,1,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1072804,41,745,0,1,3.85,0,0,1,3.25,3.25,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1074572,41,13313,0,1,6.59,0,1,0,7.14,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1075105,41,6200,0,1,6.56,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1075215,41,13313,0,1,6.59,0,1,0,7.14,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1076664,41,18292,0,1,3.73,0,0,1,3.86,3.86,18292,Manu363,2FOI,100,ST,TAB,0,40,171,,4.18
1077549,41,13193,0,1,16.27,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1079512,42,13194,0,2,46.18,1,0,0,41.3,0,13194,Manu198,2FOI,4000,ST,TAB,0,40,171,,52.69
1083318,42,6200,0,1,6.56,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1083401,42,13717,0,1,10.93,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1087628,42,13193,0,1,13.73,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1090444,42,13717,0,1,10.93,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1097745,42,6200,0,1,6.56,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1097873,42,13717,0,1,10.93,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1100747,42,6200,0,1,6.56,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1102595,42,10668,0,1,7.68,0,1,0,7.05,0,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
1108203,42,13192,0,1,8.24,0,0,1,10.68,10.68,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1109631,42,13313,0,1,6.56,1,0,0,6.93,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1110208,42,13313,0,1,6.56,1,0,0,6.93,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1110372,42,13313,0,1,6.56,1,0,0,6.93,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1110518,42,6200,0,1,6.56,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1110609,42,13313,0,1,6.56,1,0,0,6.93,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1111200,42,13313,0,1,6.56,1,0,0,6.93,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1111725,42,13313,0,1,6.56,1,0,0,6.93,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1111848,42,13313,0,1,6.56,1,0,0,6.93,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1112050,42,13313,0,1,6.56,1,0,0,6.93,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1112125,42,13313,0,1,6.56,1,0,0,6.93,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1112284,42,13313,0,1,6.56,1,0,0,6.93,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1113135,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1113438,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1113581,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1113668,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1113720,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1113737,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1113820,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1113910,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1113938,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1113962,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1113973,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1114081,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1114109,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1114159,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1114224,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1114263,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1114290,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1114358,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1114516,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1114646,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1114982,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1114984,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1115196,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1115285,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1115298,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1115302,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1115368,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1115381,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1115434,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1115565,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1115594,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1115699,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1115774,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1115910,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1115960,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1116692,43,13717,0,1,10.77,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1116828,43,13717,0,1,10.77,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1116948,43,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1117468,43,6200,0,1,6.56,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1118255,43,745,0,1,3.78,1,0,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1118889,43,745,0,1,3.78,0,0,1,3.25,3.25,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1121717,43,13193,0,1,13.73,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1123603,43,13193,0,1,13.73,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1128401,43,6200,0,1,6.56,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1129913,43,744,0,1,22.84,0,0,1,21.95,21.95,744,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
1132094,43,13193,0,1,13.73,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1141482,43,6200,0,1,6.56,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1142118,43,6200,0,1,6.56,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1144024,44,745,0,1,3.78,1,0,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1150680,44,13193,0,1,16.28,0,1,0,14.99,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1154012,44,13193,0,1,16.28,0,0,1,14.99,14.99,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1159389,44,6200,0,1,6.56,0,1,0,5.83,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1159509,44,6200,0,1,6.56,0,0,1,5.83,5.83,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1164106,44,744,0,1,22.84,0,0,1,21.95,21.95,744,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
1164269,44,744,0,1,22.84,0,0,1,21.95,21.95,744,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
1164875,44,1018,0,2,3.77,1,0,0,5.88,0,1018,Manu157,2FOI,7.5,G,GLO,0,40,171,,6.36
1165113,44,17222,0,1,6.91,0,0,1,6.55,6.55,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1166478,44,743,0,1,3.78,1,0,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1166493,44,745,0,1,3.78,1,0,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1172150,45,13193,0,1,16.28,1,0,0,14.99,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1175470,45,6200,0,1,6.55,1,0,0,6.19,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1176722,45,13717,0,1,10.77,1,0,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1179002,45,6200,0,1,6.55,1,0,0,6.19,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1184404,45,17222,0,1,6.91,0,0,1,5.71,5.71,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1185776,45,13313,0,1,6.94,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1187631,45,6200,0,1,6.55,1,0,0,6.19,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
